date;open;high;low;close;volume;amount
2019-07-16 00:00:00;10833.78000000;11028.00000000;9350.01000000;9439.59000000;97219.44341300;982462166.69322945
2019-07-17 00:00:00;9430.17000000;9957.00000000;9060.00000000;9667.92000000;84942.67271700;809555508.34767892
2019-07-18 00:00:00;9668.86000000;10788.00000000;9252.00000000;10627.16000000;80283.31025200;807822745.18543276
2019-07-19 00:00:00;10628.64000000;10769.71000000;10121.84000000;10504.29000000;56546.93213300;589931612.34198640
2019-07-20 00:00:00;10505.78000000;11068.99000000;10350.00000000;10740.23000000;47331.89984800;505569016.35008299
2019-07-21 00:00:00;10740.27000000;10817.90000000;10288.00000000;10589.45000000;38834.28793500;409661485.99856461
2019-07-22 00:00:00;10590.15000000;10683.16000000;10100.00000000;10340.31000000;40467.95483900;421016379.36208768
2019-07-23 00:00:00;10343.08000000;10343.97000000;9822.00000000;9864.91000000;47624.37071000;478441909.40505734
2019-07-24 00:00:00;9864.78000000;9937.00000000;9525.00000000;9763.28000000;43475.38037700;422534162.14571223
2019-07-25 00:00:00;9763.40000000;10175.00000000;9720.03000000;9879.87000000;37873.35472800;378938450.08176742
2019-07-26 00:00:00;9882.15000000;9889.98000000;9637.00000000;9824.00000000;27167.46321700;265108103.13392133
2019-07-27 00:00:00;9824.00000000;10188.66000000;9333.00000000;9476.52000000;43809.77830100;424932724.96873150
2019-07-28 00:00:00;9478.92000000;9594.99000000;9165.00000000;9541.54000000;29401.02293700;278537286.13481345
2019-07-29 00:00:00;9541.54000000;9729.00000000;9395.00000000;9507.64000000;29021.93741100;277497756.76841674
2019-07-30 00:00:00;9509.07000000;9714.28000000;9402.00000000;9574.21000000;32536.36883400;310867928.28793913
2019-07-31 00:00:00;9575.00000000;10109.80000000;9555.00000000;10080.53000000;39515.35456000;389690761.44466112
2019-08-01 00:00:00;10080.53000000;10467.86000000;9863.46000000;10374.99000000;41727.63702800;422156523.66900791
2019-08-02 00:00:00;10375.00000000;10670.00000000;10281.35000000;10523.75000000;42990.44422100;450323284.15075973
2019-08-03 00:00:00;10523.75000000;10904.77000000;10497.93000000;10816.86000000;33802.31882400;363852799.87178007
2019-08-04 00:00:00;10816.86000000;11040.00000000;10552.00000000;10929.23000000;39924.74514100;431793873.42329756
2019-08-05 00:00:00;10929.99000000;11937.52000000;10927.80000000;11828.80000000;65153.67371300;757976547.21704611
2019-08-06 00:00:00;11830.00000000;12330.70000000;11226.70000000;11481.69000000;76705.38987500;904119081.61571263
2019-08-07 00:00:00;11481.69000000;12141.17000000;11382.84000000;11975.03000000;69173.39035300;814597979.05050404
2019-08-08 00:00:00;11975.04000000;12060.00000000;11521.00000000;11999.77000000;51207.25717400;604389131.06283610
2019-08-09 00:00:00;11994.17000000;12045.68000000;11700.00000000;11879.99000000;39427.15258800;467011047.94142844
2019-08-10 00:00:00;11879.98000000;11985.00000000;11270.00000000;11309.31000000;42633.08704800;492217964.49055574
2019-08-11 00:00:00;11309.24000000;11600.00000000;11112.11000000;11549.97000000;26772.90691000;304862403.35144906
2019-08-12 00:00:00;11539.08000000;11577.89000000;11235.32000000;11396.08000000;17568.22707500;200325471.60414099
2019-08-13 00:00:00;11398.35000000;11456.16000000;10788.45000000;10892.71000000;33234.72968000;368994475.54611235
2019-08-14 00:00:00;10893.36000000;10897.48000000;9928.10000000;10050.37000000;54451.84749900;567724729.10590593
2019-08-15 00:00:00;10055.16000000;10460.00000000;9911.00000000;10293.93000000;38174.45112000;387705855.08791121
2019-08-16 00:00:00;10296.77000000;10536.03000000;9750.00000000;10331.54000000;51758.14291800;527258446.39777652
2019-08-17 00:00:00;10331.15000000;10465.14000000;10000.00000000;10216.02000000;29000.58120100;297776329.03058246
2019-08-18 00:00:00;10216.05000000;10500.00000000;10080.00000000;10306.78000000;24085.39517200;248508872.45998642
2019-08-19 00:00:00;10306.17000000;10930.00000000;10258.60000000;10915.54000000;37243.31921700;396233441.02745958
2019-08-20 00:00:00;10914.73000000;10949.96000000;10560.00000000;10760.51000000;32298.92167900;346664453.13672654
2019-08-21 00:00:00;10760.51000000;10804.13000000;9858.00000000;10142.57000000;47355.71928200;482889274.51791698
2019-08-22 00:00:00;10140.82000000;10242.00000000;9762.00000000;10099.88000000;34059.64273800;341371442.90683880
2019-08-23 00:00:00;10099.90000000;10445.00000000;10019.79000000;10389.55000000;27550.33617300;282732431.75207238
2019-08-24 00:00:00;10388.16000000;10419.42000000;9890.00000000;10134.35000000;27692.45684400;279962133.62570987
2019-08-25 00:00:00;10134.61000000;10333.00000000;9906.97000000;10142.69000000;26271.65739800;265132761.31704284
2019-08-26 00:00:00;10142.69000000;10604.00000000;10137.93000000;10372.25000000;41687.51159900;432249835.49069725
2019-08-27 00:00:00;10373.60000000;10391.08000000;10051.08000000;10185.05000000;28402.77538300;289340681.07895178
2019-08-28 00:00:00;10185.69000000;10299.00000000;9601.01000000;9721.00000000;42110.55537500;420034883.00315258
2019-08-29 00:00:00;9721.00000000;9724.00000000;9320.00000000;9498.44000000;35532.69491000;337838761.55728653
2019-08-30 00:00:00;9499.01000000;9696.00000000;9350.41000000;9584.54000000;26834.31810400;255854874.45077452
2019-08-31 00:00:00;9582.76000000;9684.51000000;9420.75000000;9587.47000000;17130.29007400;164116756.46299691
2019-09-01 00:00:00;9588.74000000;9830.00000000;9520.00000000;9724.98000000;19545.40484300;188513289.12235729
2019-09-02 00:00:00;9723.59000000;10450.00000000;9712.50000000;10340.00000000;44740.24809300;448462178.63038095
2019-09-03 00:00:00;10340.00000000;10773.00000000;10272.00000000;10615.28000000;47998.37678100;505617667.39926684
2019-09-04 00:00:00;10611.85000000;10799.00000000;10369.89000000;10567.02000000;43943.88902600;463526509.32593700
2019-09-05 00:00:00;10565.92000000;10900.00000000;10450.00000000;10564.49000000;33970.96063900;358861340.78979007
2019-09-06 00:00:00;10563.13000000;10905.87000000;10150.00000000;10298.73000000;58799.64095900;623662984.38433060
2019-09-07 00:00:00;10298.71000000;10558.00000000;10288.57000000;10455.88000000;27637.87739200;287851131.18025769
2019-09-08 00:00:00;10455.90000000;10592.50000000;10208.00000000;10381.18000000;23984.67201800;249900964.37153130
2019-09-09 00:00:00;10381.24000000;10480.00000000;10068.50000000;10303.12000000;39835.72760800;409724831.94712268
2019-09-10 00:00:00;10302.58000000;10384.99000000;9953.00000000;10098.15000000;28915.41222500;294323839.50700761
2019-09-11 00:00:00;10098.19000000;10293.00000000;9880.00000000;10158.33000000;31953.82456200;321637085.47650871
2019-09-12 00:00:00;10158.75000000;10448.81000000;10040.00000000;10415.01000000;34511.16275500;353390090.96777732
2019-09-13 00:00:00;10415.01000000;10439.00000000;10153.00000000;10342.06000000;30280.33977600;311632094.25618850
2019-09-14 00:00:00;10344.13000000;10419.99000000;10222.33000000;10335.02000000;23621.53351900;244063007.09022474
2019-09-15 00:00:00;10332.81000000;10360.00000000;10252.15000000;10302.01000000;18047.65401300;185853330.43704256
2019-09-16 00:00:00;10303.34000000;10355.00000000;10078.00000000;10251.31000000;28971.40165700;296325130.17090132
2019-09-17 00:00:00;10249.68000000;10275.00000000;10128.01000000;10187.82000000;22914.32456300;233944812.56050799
2019-09-18 00:00:00;10187.48000000;10258.02000000;10100.00000000;10156.99000000;24250.24930300;247024351.59799171
2019-09-19 00:00:00;10156.41000000;10325.00000000;9653.00000000;10244.29000000;44826.28257900;447676492.98402635
2019-09-20 00:00:00;10243.70000000;10281.00000000;10061.39000000;10168.59000000;25088.49106900;255205290.21183727
2019-09-21 00:00:00;10167.92000000;10176.70000000;9900.00000000;9986.39000000;20544.17519600;206034034.50803514
2019-09-22 00:00:00;9985.15000000;10089.00000000;9853.97000000;10028.87000000;22049.27525600;220133631.61284170
2019-09-23 00:00:00;10028.05000000;10049.99000000;9615.77000000;9702.25000000;31937.23235600;314390584.62646132
2019-09-24 00:00:00;9702.20000000;9794.99000000;7800.00000000;8493.14000000;94007.34520300;838996309.16112820
2019-09-25 00:00:00;8497.55000000;8730.00000000;8215.64000000;8430.05000000;60783.89225800;512437200.36110440
2019-09-26 00:00:00;8430.05000000;8465.99000000;7750.00000000;8063.73000000;67930.85374900;552794530.86668199
2019-09-27 00:00:00;8063.49000000;8265.00000000;7852.15000000;8177.91000000;43882.92462500;352800745.20792857
2019-09-28 00:00:00;8177.47000000;8315.00000000;8001.09000000;8198.81000000;34473.60516500;280672404.68049548
2019-09-29 00:00:00;8199.38000000;8229.13000000;7890.00000000;8043.82000000;31544.21138800;253660600.32529288
2019-09-30 00:00:00;8043.04000000;8337.26000000;7710.00000000;8289.34000000;55865.48726000;449120676.84276034
2019-10-01 00:00:00;8289.97000000;8500.00000000;8173.05000000;8292.44000000;43479.58742000;363040860.00008757
2019-10-02 00:00:00;8292.67000000;8373.91000000;8151.22000000;8359.94000000;26243.38664400;216325351.85864461
2019-10-03 00:00:00;8360.00000000;8393.00000000;8060.00000000;8223.96000000;30488.28405800;250291751.27141390
2019-10-04 00:00:00;8224.43000000;8232.41000000;8005.00000000;8137.13000000;26476.33040400;215325611.68221507
2019-10-05 00:00:00;8137.09000000;8183.41000000;8012.98000000;8126.19000000;21907.61556400;177252877.00296909
2019-10-06 00:00:00;8127.55000000;8153.87000000;7785.00000000;7854.25000000;34676.10404900;275447898.03287501
2019-10-07 00:00:00;7855.30000000;8299.92000000;7762.00000000;8190.09000000;52202.07229700;420921679.84426315
2019-10-08 00:00:00;8190.82000000;8325.00000000;8088.75000000;8168.39000000;35452.65742300;290675248.14144530
2019-10-09 00:00:00;8170.79000000;8670.00000000;8115.00000000;8560.74000000;55038.70437800;462845251.81361025
2019-10-10 00:00:00;8562.15000000;8644.00000000;8414.52000000;8558.03000000;39137.94616700;333925412.30414180
2019-10-11 00:00:00;8557.82000000;8779.51000000;8212.38000000;8258.50000000;50405.28441800;424413201.53293220
2019-10-12 00:00:00;8257.95000000;8400.00000000;8250.00000000;8300.09000000;21339.33409800;177707852.59481888
2019-10-13 00:00:00;8301.98000000;8451.37000000;8160.00000000;8275.01000000;27840.73995300;232149438.36395869
2019-10-14 00:00:00;8275.24000000;8388.85000000;8203.00000000;8348.20000000;29810.66325300;247530733.18003484
2019-10-15 00:00:00;8346.86000000;8403.00000000;8090.00000000;8159.29000000;32773.06247600;270727559.77701092
2019-10-16 00:00:00;8159.30000000;8181.16000000;7917.00000000;7991.74000000;34733.59396600;279586845.53621386
2019-10-17 00:00:00;7995.02000000;8124.92000000;7929.03000000;8070.58000000;29656.94915800;238343204.48251529
2019-10-18 00:00:00;8070.71000000;8115.00000000;7816.01000000;7947.01000000;31353.18141600;248931322.10085052
2019-10-19 00:00:00;7946.89000000;8098.10000000;7866.92000000;7948.01000000;26627.88938800;211909734.13572005
2019-10-20 00:00:00;7949.87000000;8297.00000000;7870.00000000;8223.35000000;34286.45265400;275899861.65387123
2019-10-21 00:00:00;8223.35000000;8333.00000000;8142.03000000;8197.27000000;30448.67953900;250117281.63661337
2019-10-22 00:00:00;8197.28000000;8297.99000000;8000.00000000;8020.00000000;34651.82866300;283535483.41051363
2019-10-23 00:00:00;8020.06000000;8047.59000000;7300.00000000;7466.62000000;63897.45709800;488220760.64641560
2019-10-24 00:00:00;7468.47000000;7503.68000000;7337.99000000;7412.41000000;32714.38326500;243246414.94892389
2019-10-25 00:00:00;7412.41000000;8799.00000000;7361.00000000;8655.02000000;90748.21817400;737329544.88351963
2019-10-26 00:00:00;8655.88000000;10370.00000000;8470.38000000;9230.00000000;162588.58541300;1522244166.41084847
2019-10-27 00:00:00;9230.00000000;9794.98000000;9074.34000000;9529.93000000;93833.54160400;887438297.74626678
2019-10-28 00:00:00;9528.23000000;9902.10000000;9160.00000000;9205.14000000;80174.21732300;759178942.94884192
2019-10-29 00:00:00;9204.45000000;9550.00000000;9072.00000000;9407.62000000;64158.46244600;600611324.63569959
2019-10-30 00:00:00;9407.62000000;9409.84000000;9001.01000000;9154.72000000;55241.78643400;506584830.03133233
2019-10-31 00:00:00;9154.02000000;9405.00000000;8913.00000000;9140.85000000;54376.02490200;498152743.73480882
2019-11-01 00:00:00;9140.86000000;9279.00000000;9030.00000000;9231.61000000;43594.81411500;398803069.00908462
2019-11-02 00:00:00;9231.40000000;9373.74000000;9186.21000000;9289.52000000;28923.06082800;268119579.73009112
2019-11-03 00:00:00;9289.85000000;9362.57000000;9066.14000000;9194.71000000;27894.37827900;256664259.66219141
2019-11-04 00:00:00;9196.46000000;9513.68000000;9115.84000000;9393.35000000;45894.45627700;426792003.17490647
2019-11-05 00:00:00;9392.40000000;9454.95000000;9175.76000000;9308.66000000;45935.87366500;428156963.07854693
2019-11-06 00:00:00;9307.73000000;9440.91000000;9250.01000000;9339.05000000;37336.17037200;348607499.83121694
2019-11-07 00:00:00;9339.16000000;9375.00000000;9101.00000000;9216.20000000;39117.47085300;361217475.05834649
2019-11-08 00:00:00;9214.00000000;9261.00000000;8696.00000000;8773.73000000;62107.28924300;555589995.99358589
2019-11-09 00:00:00;8773.74000000;8880.00000000;8724.88000000;8809.41000000;29469.48140500;259733491.82990895
2019-11-10 00:00:00;8809.18000000;9147.19000000;8750.00000000;9039.47000000;34422.02979700;307316853.90375426
2019-11-11 00:00:00;9040.16000000;9072.32000000;8618.68000000;8733.27000000;44888.05354500;394585996.32928712
2019-11-12 00:00:00;8733.36000000;8888.00000000;8567.60000000;8821.94000000;40366.62947100;352675938.43059302
2019-11-13 00:00:00;8821.91000000;8844.99000000;8702.00000000;8777.12000000;26810.11691800;235060554.12410157
2019-11-14 00:00:00;8777.54000000;8800.00000000;8582.60000000;8646.68000000;33468.46896100;290104306.95303317
2019-11-15 00:00:00;8646.38000000;8790.00000000;8400.00000000;8471.73000000;46087.41775100;394708981.31557231
2019-11-16 00:00:00;8471.62000000;8543.00000000;8400.00000000;8491.02000000;20902.29975200;177222838.38564817
2019-11-17 00:00:00;8490.74000000;8635.00000000;8350.68000000;8502.40000000;27009.03708200;229995700.81158423
2019-11-18 00:00:00;8502.87000000;8503.52000000;8060.00000000;8187.17000000;43017.69094000;358706174.82521841
2019-11-19 00:00:00;8186.50000000;8218.63000000;8003.00000000;8133.64000000;43556.06102500;353463792.04443395
2019-11-20 00:00:00;8133.83000000;8264.29000000;8038.40000000;8098.01000000;32466.23098000;263387575.48592199
2019-11-21 00:00:00;8098.56000000;8134.73000000;7500.00000000;7627.74000000;58418.78026100;455166676.27818021
2019-11-22 00:00:00;7627.79000000;7750.00000000;6790.00000000;7268.23000000;126603.14025900;917881536.26208392
2019-11-23 00:00:00;7268.23000000;7344.48000000;7080.01000000;7311.57000000;50449.89475500;364446217.37376043
2019-11-24 00:00:00;7311.10000000;7330.39000000;6861.00000000;6903.28000000;67890.20648300;481922941.32697582
2019-11-25 00:00:00;6900.23000000;7377.69000000;6515.00000000;7109.57000000;119645.73519700;831628458.30490691
2019-11-26 00:00:00;7109.99000000;7340.00000000;7017.48000000;7156.14000000;65722.39769000;469602476.91268085
2019-11-27 00:00:00;7154.75000000;7655.00000000;6840.00000000;7508.52000000;92452.87349000;671646609.16955084
2019-11-28 00:00:00;7507.90000000;7643.00000000;7360.00000000;7419.49000000;56933.98110900;427572714.94560073
2019-11-29 00:00:00;7418.52000000;7850.00000000;7362.30000000;7739.68000000;60745.30087300;463006956.68515143
2019-11-30 00:00:00;7740.99000000;7810.00000000;7441.00000000;7541.89000000;46989.43361900;358749026.36075541
2019-12-01 00:00:00;7540.63000000;7541.85000000;7210.00000000;7390.89000000;60769.34231300;446524917.20597040
2019-12-02 00:00:00;7391.50000000;7420.56000000;7151.10000000;7294.28000000;46330.25604000;337889295.51018099
2019-12-03 00:00:00;7294.42000000;7400.00000000;7241.35000000;7292.71000000;33149.47748700;242379261.10434754
2019-12-04 00:00:00;7292.71000000;7750.00000000;7067.00000000;7194.32000000;83153.70158600;608670609.97470688
2019-12-05 00:00:00;7194.59000000;7485.00000000;7150.00000000;7389.00000000;59306.67885500;434738864.78401241
2019-12-06 00:00:00;7389.00000000;7590.03000000;7305.00000000;7527.47000000;48189.08794400;356905919.01555993
2019-12-07 00:00:00;7527.80000000;7619.62000000;7470.16000000;7488.21000000;31498.68417300;237000924.85530462
2019-12-08 00:00:00;7487.31000000;7564.00000000;7374.86000000;7510.11000000;29856.89763100;223314325.61846468
2019-12-09 00:00:00;7510.11000000;7650.00000000;7273.00000000;7338.64000000;46621.88749300;347471155.48268330
2019-12-10 00:00:00;7338.64000000;7407.60000000;7157.10000000;7224.13000000;49723.76214000;363127435.39551666
2019-12-11 00:00:00;7224.15000000;7275.50000000;7125.66000000;7210.00000000;30093.09194400;217095653.86658926
2019-12-12 00:00:00;7210.00000000;7295.00000000;7080.30000000;7198.08000000;42288.60093200;303657479.49269097
2019-12-13 00:00:00;7197.76000000;7309.05000000;7190.76000000;7258.48000000;27609.87379500;199836160.23365225
2019-12-14 00:00:00;7257.37000000;7271.77000000;7012.00000000;7064.05000000;29561.98596700;211004228.01585397
2019-12-15 00:00:00;7064.14000000;7200.30000000;7008.35000000;7118.59000000;26395.77813700;187402764.56353110
2019-12-16 00:00:00;7119.60000000;7150.00000000;6836.00000000;6891.72000000;43863.99305900;307508569.89251376
2019-12-17 00:00:00;6891.44000000;6942.21000000;6560.00000000;6623.82000000;53865.06992900;364087469.82227792
2019-12-18 00:00:00;6623.84000000;7440.00000000;6435.00000000;7277.83000000;95636.65125100;654057202.15882882
2019-12-19 00:00:00;7277.83000000;7380.00000000;7038.31000000;7150.30000000;55509.04907500;397407677.05856507
2019-12-20 00:00:00;7151.31000000;7220.00000000;7079.50000000;7187.83000000;32132.06920500;229842650.42149539
2019-12-21 00:00:00;7188.01000000;7190.58000000;7105.00000000;7132.75000000;19467.17402800;139069157.08645769
2019-12-22 00:00:00;7131.59000000;7518.54000000;7122.47000000;7501.44000000;39137.45515000;285577206.94063478
2019-12-23 00:00:00;7500.71000000;7695.38000000;7265.84000000;7317.09000000;68051.99720300;510710431.76686034
2019-12-24 00:00:00;7317.30000000;7436.68000000;7157.04000000;7255.77000000;43629.49418800;318428019.00090993
2019-12-25 00:00:00;7255.77000000;7271.77000000;7128.86000000;7204.63000000;27492.04432300;198273303.10954585
2019-12-26 00:00:00;7205.01000000;7435.00000000;7157.12000000;7202.00000000;36259.76107600;263289798.95618758
2019-12-27 00:00:00;7202.00000000;7275.86000000;7076.42000000;7254.74000000;33642.70186100;242214722.72289035
2019-12-28 00:00:00;7254.77000000;7365.01000000;7238.67000000;7316.14000000;26848.98219900;196322192.43800189
2019-12-29 00:00:00;7315.36000000;7528.45000000;7288.00000000;7388.24000000;31387.10608500;231731575.82821695
2019-12-30 00:00:00;7388.43000000;7408.24000000;7220.00000000;7246.00000000;29605.91178200;216508875.51767525
2019-12-31 00:00:00;7246.00000000;7320.00000000;7145.01000000;7195.23000000;25954.45353300;187518399.34504001
2020-01-01 00:00:00;7195.24000000;7255.00000000;7175.15000000;7200.85000000;16792.38816500;121214452.11606228
2020-01-02 00:00:00;7200.77000000;7212.50000000;6924.74000000;6965.71000000;31951.48393200;225982341.30114030
2020-01-03 00:00:00;6965.49000000;7405.00000000;6871.04000000;7344.96000000;68428.50045100;495098582.96203543
2020-01-04 00:00:00;7345.00000000;7404.00000000;7272.21000000;7354.11000000;29987.97497700;219874240.93994811
2020-01-05 00:00:00;7354.19000000;7495.00000000;7318.00000000;7358.75000000;38331.08560400;284848683.78917621
2020-01-06 00:00:00;7357.64000000;7795.34000000;7346.76000000;7758.00000000;54635.69531600;413330481.22604919
2020-01-07 00:00:00;7758.90000000;8207.68000000;7723.71000000;8145.28000000;91171.68466100;724202791.14296263
2020-01-08 00:00:00;8145.92000000;8455.00000000;7870.00000000;8055.98000000;112622.64264000;926410232.60450582
2020-01-09 00:00:00;8054.72000000;8055.96000000;7750.00000000;7817.76000000;64239.51983000;507258250.47487964
2020-01-10 00:00:00;7817.74000000;8199.00000000;7672.00000000;8197.02000000;82406.77744800;652774220.38843703
2020-01-11 00:00:00;8198.86000000;8286.34000000;8003.16000000;8020.01000000;54810.03266700;445034349.56470204
2020-01-12 00:00:00;8020.01000000;8197.00000000;7960.00000000;8184.98000000;38131.49433600;309351920.45885002
2020-01-13 00:00:00;8184.97000000;8196.00000000;8055.89000000;8110.34000000;31159.75568300;252656965.35815013
2020-01-14 00:00:00;8110.34000000;8880.00000000;8105.54000000;8810.01000000;120399.12674200;1032735180.86587384
2020-01-15 00:00:00;8814.64000000;8916.48000000;8564.00000000;8821.41000000;84816.29760600;743712237.27908164
2020-01-16 00:00:00;8820.01000000;8859.81000000;8586.00000000;8720.01000000;51991.07428400;451752380.28108111
2020-01-17 00:00:00;8720.15000000;9041.65000000;8672.44000000;8913.28000000;70897.73737700;629568740.70700897
2020-01-18 00:00:00;8913.27000000;8988.88000000;8806.38000000;8915.96000000;38294.74654500;340852837.91608031
2020-01-19 00:00:00;8915.09000000;9198.98000000;8466.00000000;8701.70000000;70676.88925900;623950864.27629280
2020-01-20 00:00:00;8701.72000000;8746.99000000;8521.28000000;8642.35000000;38896.63974600;336447837.00180591
2020-01-21 00:00:00;8642.35000000;8789.00000000;8488.00000000;8736.03000000;36494.68765900;316056704.98473800
2020-01-22 00:00:00;8736.04000000;8818.00000000;8590.00000000;8682.36000000;29080.55713800;252638888.21492550
2020-01-23 00:00:00;8682.77000000;8691.81000000;8306.39000000;8404.52000000;48165.94459700;407428808.67533703
2020-01-24 00:00:00;8404.52000000;8528.02000000;8238.00000000;8439.00000000;41687.52952900;349874174.79003938
2020-01-25 00:00:00;8438.99000000;8451.26000000;8254.90000000;8340.58000000;25521.15793200;212869245.63589778
2020-01-26 00:00:00;8340.01000000;8618.13000000;8293.66000000;8615.00000000;31130.48516400;263941925.27299900
2020-01-27 00:00:00;8614.39000000;9000.00000000;8535.00000000;8907.57000000;53973.54299600;473194952.80446884
2020-01-28 00:00:00;8907.57000000;9400.00000000;8862.40000000;9374.21000000;74584.85376500;676593159.48233962
2020-01-29 00:00:00;9375.34000000;9449.24000000;9216.00000000;9301.53000000;53864.06512200;503188568.83635783
2020-01-30 00:00:00;9301.57000000;9578.00000000;9204.44000000;9513.21000000;60626.74425900;569652869.81968368
2020-01-31 00:00:00;9511.52000000;9530.22000000;9210.01000000;9352.89000000;45552.02235200;425779010.40653666
2020-02-01 00:00:00;9351.71000000;9464.53000000;9281.00000000;9384.61000000;28578.06735400;268137739.99333750
2020-02-02 00:00:00;9384.41000000;9477.03000000;9120.00000000;9331.51000000;45690.91254000;428064088.69046830
2020-02-03 00:00:00;9331.59000000;9618.79000000;9234.00000000;9292.24000000;50892.13345100;476379993.49247244
2020-02-04 00:00:00;9291.35000000;9350.00000000;9093.01000000;9197.02000000;53308.17526600;491136137.21076251
2020-02-05 00:00:00;9197.02000000;9744.45000000;9177.22000000;9612.04000000;64870.41561500;613540574.78183120
2020-02-06 00:00:00;9612.03000000;9862.57000000;9526.35000000;9772.00000000;64949.70658800;631245079.82238119
2020-02-07 00:00:00;9772.00000000;9885.00000000;9730.00000000;9813.73000000;43966.11463200;430744860.18143928
2020-02-08 00:00:00;9813.87000000;9940.00000000;9667.11000000;9895.05000000;43600.84366600;427781790.20081596
2020-02-09 00:00:00;9895.04000000;10166.00000000;9880.75000000;10151.75000000;43408.47561600;437441704.90539635
2020-02-10 00:00:00;10151.72000000;10188.00000000;9756.00000000;9851.83000000;59573.08461900;590091358.44290697
2020-02-11 00:00:00;9851.74000000;10323.59000000;9700.00000000;10223.08000000;62422.39522400;624970415.40547413
2020-02-12 00:00:00;10223.08000000;10450.00000000;10223.08000000;10326.46000000;61008.06393000;629756037.51607864
2020-02-13 00:00:00;10325.33000000;10500.00000000;10080.00000000;10229.63000000;79344.35875900;815507473.73536100
2020-02-14 00:00:00;10227.78000000;10381.56000000;10111.37000000;10344.36000000;47038.48017300;482455622.00362595
2020-02-15 00:00:00;10344.36000000;10375.00000000;9801.00000000;9904.72000000;57657.20294700;580845331.17478468
2020-02-16 00:00:00;9904.46000000;10050.00000000;9638.12000000;9917.27000000;60023.99953700;592584876.90408609
2020-02-17 00:00:00;9910.70000000;9964.16000000;9452.67000000;9706.00000000;70261.01190100;680009637.61599533
2020-02-18 00:00:00;9706.00000000;10250.00000000;9576.01000000;10164.71000000;70604.12401900;696870122.81260796
2020-02-19 00:00:00;10164.78000000;10250.00000000;9350.00000000;9593.79000000;55162.58689500;547679966.92922570
2020-02-20 00:00:00;9594.65000000;9699.00000000;9400.00000000;9596.42000000;60152.34291400;576020107.46260181
2020-02-21 00:00:00;9597.21000000;9755.51000000;9550.21000000;9677.05000000;42181.55452400;408286949.80352921
2020-02-22 00:00:00;9677.05000000;9709.17000000;9560.02000000;9650.86000000;24636.75762300;237544283.22525856
2020-02-23 00:00:00;9650.85000000;9990.00000000;9645.00000000;9936.40000000;37702.08984300;371815095.46744496
2020-02-24 00:00:00;9936.40000000;9990.00000000;9473.56000000;9656.13000000;55796.59612000;542081527.64083289
2020-02-25 00:00:00;9655.52000000;9675.00000000;9250.00000000;9315.84000000;54379.34455200;514946930.56602305
2020-02-26 00:00:00;9316.48000000;9377.44000000;8633.63000000;8785.25000000;92130.34548200;830717784.37909491
2020-02-27 00:00:00;8786.00000000;8971.77000000;8531.00000000;8823.21000000;72483.57876200;636955872.76254629
2020-02-28 00:00:00;8823.25000000;8900.00000000;8445.00000000;8692.91000000;71155.20897700;615664817.01039124
2020-02-29 00:00:00;8690.80000000;8790.00000000;8523.55000000;8523.61000000;36748.18303500;318585951.98853237
2020-03-01 00:00:00;8523.61000000;8750.00000000;8411.00000000;8531.88000000;43892.20177900;375729315.25408258
2020-03-02 00:00:00;8530.30000000;8965.75000000;8498.00000000;8915.24000000;60401.31773000;528906629.56281918
2020-03-03 00:00:00;8911.18000000;8919.65000000;8651.00000000;8760.07000000;55154.99728200;484181096.32295575
2020-03-04 00:00:00;8760.07000000;8848.29000000;8660.00000000;8750.87000000;38696.48257800;338849891.95293542
2020-03-05 00:00:00;8750.99000000;9159.42000000;8746.54000000;9054.68000000;58201.86635500;524102029.20478296
2020-03-06 00:00:00;9054.64000000;9170.00000000;8985.50000000;9131.88000000;43782.94804400;397598476.42056292
2020-03-07 00:00:00;9130.89000000;9188.00000000;8835.00000000;8886.66000000;45422.20452500;409983263.78913797
2020-03-08 00:00:00;8885.25000000;8886.76000000;8000.00000000;8033.31000000;77537.31516600;656931544.78216040
2020-03-09 00:00:00;8034.76000000;8179.31000000;7632.01000000;7929.87000000;116968.86326800;918787729.08558386
2020-03-10 00:00:00;7929.87000000;8149.00000000;7728.01000000;7894.56000000;86783.44387500;689700153.44909328
2020-03-11 00:00:00;7894.57000000;7980.00000000;7590.00000000;7934.52000000;79942.41117200;624465167.36481883
2020-03-12 00:00:00;7934.58000000;7966.17000000;4410.00000000;4800.00000000;261505.60865300;1628590104.22221324
2020-03-13 00:00:00;4800.01000000;5955.00000000;3782.13000000;5578.60000000;402201.67376400;2063819540.63899484
2020-03-14 00:00:00;5576.05000000;5640.52000000;5055.13000000;5172.06000000;136910.13597400;736651880.92107893
2020-03-15 00:00:00;5172.48000000;5940.00000000;5093.10000000;5361.30000000;139916.14653400;753755706.42687720
2020-03-16 00:00:00;5360.33000000;5365.42000000;4442.12000000;5028.97000000;227276.92276000;1113690309.10158680
2020-03-17 00:00:00;5028.86000000;5525.00000000;4921.45000000;5312.64000000;150089.92631800;793147908.26849729
2020-03-18 00:00:00;5312.64000000;5436.17000000;5009.37000000;5393.04000000;137127.63489400;719748122.45301997
2020-03-19 00:00:00;5393.26000000;6400.00000000;5252.53000000;6162.37000000;199020.87343900;1164739707.51423590
2020-03-20 00:00:00;6162.05000000;6900.00000000;5670.00000000;6208.36000000;219298.32951400;1401734013.17520213
